d_org,d_in,n,T80_h,wvtr,t_lag_h,Tmax_C,Topt,cost_min,weight,dur_yr,pareto,pareto4
100.0,21.0,4,23449.41725167868,1.0311625202803411e-05,174.71561349739244,65.78273051968108,0.908757379792997,923.8095238095237,0.7676000000000001,27.075752723538084,1,1
100.0,21.0,5,30949.521144959625,7.829913697031659e-06,297.842303213944,65.78026121069792,0.908672531951245,1154.7619047619046,0.9595,27.085715116420314,1,1
100.0,21.0,6,38483.24985085853,6.311030285005253e-06,454.59380554844756,65.7777921159946,0.9085876920314714,1385.7142857142856,1.1514000000000002,27.095680768262618,1,1
100.0,24.0,1,1343.7719807226767,0.0001786113743224041,0.07256118411036895,65.79006037006661,0.9090092438256981,261.5646258503401,0.2009,15.85398871109473,1,1
100.0,24.0,2,9136.431435822966,2.635789338025147e-05,30.999657279583307,65.78751106972214,0.9089216456991599,523.1292517006802,0.4018,15.860010296654787,1,1
100.0,24.0,3,16958.09801144957,1.4228829342197066e-05,90.93387390136239,65.78496199770166,0.9088340560141549,784.6938775510204,0.6027,15.866033915653473,1,1
100.0,24.0,4,24814.897718809367,9.744650964511933e-06,186.00122225634175,65.7824131539864,0.9087464747698697,1046.2585034013605,0.8036,15.872059568665092,1,1
100.0,24.0,5,32707.084690594253,7.409550492837031e-06,316.45583503640296,65.7798645385576,0.9086589019654909,1307.8231292517007,1.0045,15.878087256264049,1,1
100.0,24.0,6,40634.716556986314,5.977232539762955e-06,482.35534242364804,65.77731615139658,0.908571337600205,1569.3877551020407,1.2054,15.884116979024764,1,1
100.0,27.0,1,1514.3177381313621,0.00015849684262466502,0.09199062961602987,65.78998100787396,0.9090065168020572,292.17687074829934,0.2099,9.897684107437442,1,1
100.0,27.0,2,9490.284019008383,2.5375277403228992e-05,32.259336706382115,65.78735235977399,0.9089161921856462,584.3537414965987,0.4198,9.901560438676876,1,1
100.0,27.0,3,17496.217624684392,1.3791658005551299e-05,94.3940075821325,65.78472395443328,0.9088258765444583,876.5306122448981,0.6297,9.905438119671937,1,1
100.0,27.0,4,25538.158030398048,9.469090747663838e-06,192.53547849553226,65.7820957918313,0.908735569877602,1168.7074829931973,0.8396,9.909317150815653,1,1
100.0,27.0,5,33616.37995191488,7.209497470416131e-06,326.958465212112,65.77946787194742,0.9086452721841849,1460.8843537414966,1.0495,9.913197532501265,1,1
100.0,27.0,6,41730.94640319463,5.820549487685433e-06,497.72598169159744,65.77684019476118,0.908554983463316,1753.0612244897961,1.2594,9.917079265121886,1,1
100.0,30.0,1,1682.7595097498172,0.00014263250263109442,0.11358001571236068,65.7899016459026,0.9090037897865973,322.7891156462585,0.2189,6.49394731052189,1,1
100.0,30.0,2,9829.040817518613,2.450088259674176e-05,33.47532911794997,65.78719365071089,0.9089107387048536,645.578231292517,0.4378,6.496567393350506,1,1
100.0,30.0,3,18006.2006874145,1.340146859822202e-05,97.71564034727653,65.784485913156,0.9088176971483768,968.3673469387754,0.6567000000000001,6.499188416048214,1,1
100.0,30.0,4,26220.18761247702,9.22317621344377e-06,198.78300674323734,65.78177843321566,0.9087246651161921,1291.156462585034,0.8756,6.501810378896799,1,1
100.0,30.0,5,34471.29482269816,7.031045901014288e-06,336.9706582978144,65.77907121086724,0.9086316426073243,1613.9455782312925,1.0945,6.5044332821784225,1,1
100.0,30.0,6,42759.590307213686,5.680843975839317e-06,512.3465841467835,65.77636424608829,0.9085386296207987,1936.7346938775509,1.3134000000000001,6.507057126175154,1,1
100.0,33.0,1,1851.0594576975527,0.00012966510566985364,0.13743237583545417,65.78982228415254,0.9090010627793185,353.4013605442177,0.22790000000000002,4.435505825395106,1,1
100.0,33.0,2,10166.855673765522,2.3686952947234933e-05,34.695554453251994,65.78703494253278,0.9089052852567818,706.8027210884354,0.45580000000000004,4.4373478492683125,1,1
100.0,33.0,3,18514.438225935704,1.3033987383524416e-05,101.04001263288185,65.7842478738699,0.9088095178259096,1060.204081632653,0.6837000000000001,4.439190553272423,1,1
100.0,33.0,4,26899.669433873685,8.990570136909055e-06,205.03312658031268,65.7814610781395,0.9087137604856386,1413.6054421768708,0.9116000000000001,4.441033937617369,1,1
100.0,33.0,5,35322.85953132699,6.861872765393676e-06,346.98513004307057,65.77867455531697,0.9086180132349058,1767.0068027210887,1.1395000000000002,4.4428780025132895,1,1
